pid,text,type,time,reply,likenum
5141828,真的好想扇死当时决定修双的自己，已经大三第二学期了，周围的同学一个个课都上的差不多了，室友这学期只选了14学分，期末季也能轻松应对，班上的同学也有很多人实习，但是只有我还在苦大仇深地上课上课，上不完的课，好像在上高六，呵呵，为什么我一点自己的生活都没有呢，永远是要敢去上下一节课，永远是在写课程作业，我明明这么累了，为什么还是看不到头呢，为什么还是学的很糟糕呢，好累啊，好烦啊，好想每张卷子都想交白卷，让我挂20学分的课赶快让我退学吧,text,2023-06-08 03:26:30,12,4
5141828,真的好想扇死当时决定修双的自己，已经大三第二学期了，周围的同学一个个课都上的差不多了，室友这学期只选了14学分，期末季也能轻松应对，班上的同学也有很多人实习，但是只有我还在苦大仇深地上课上课，上不完的课，好像在上高六，呵呵，为什么我一点自己的生活都没有呢，永远是要敢去上下一节课，永远是在写课程作业，我明明这么累了，为什么还是看不到头呢，为什么还是学的很糟糕呢，好累啊，好烦啊，好想每张卷子都想交白卷，让我挂20学分的课赶快让我退学吧,text,2023-06-08 03:26:30,12,4
5141828,真的好想扇死当时决定修双的自己，已经大三第二学期了，周围的同学一个个课都上的差不多了，室友这学期只选了14学分，期末季也能轻松应对，班上的同学也有很多人实习，但是只有我还在苦大仇深地上课上课，上不完的课，好像在上高六，呵呵，为什么我一点自己的生活都没有呢，永远是要敢去上下一节课，永远是在写课程作业，我明明这么累了，为什么还是看不到头呢，为什么还是学的很糟糕呢，好累啊，好烦啊，好想每张卷子都想交白卷，让我挂20学分的课赶快让我退学吧,text,2023-06-08 03:26:30,12,4
5141828,真的好想扇死当时决定修双的自己，已经大三第二学期了，周围的同学一个个课都上的差不多了，室友这学期只选了14学分，期末季也能轻松应对，班上的同学也有很多人实习，但是只有我还在苦大仇深地上课上课，上不完的课，好像在上高六，呵呵，为什么我一点自己的生活都没有呢，永远是要敢去上下一节课，永远是在写课程作业，我明明这么累了，为什么还是看不到头呢，为什么还是学的很糟糕呢，好累啊，好烦啊，好想每张卷子都想交白卷，让我挂20学分的课赶快让我退学吧,text,2023-06-08 03:26:30,12,4
5141828,真的好想扇死当时决定修双的自己，已经大三第二学期了，周围的同学一个个课都上的差不多了，室友这学期只选了14学分，期末季也能轻松应对，班上的同学也有很多人实习，但是只有我还在苦大仇深地上课上课，上不完的课，好像在上高六，呵呵，为什么我一点自己的生活都没有呢，永远是要敢去上下一节课，永远是在写课程作业，我明明这么累了，为什么还是看不到头呢，为什么还是学的很糟糕呢，好累啊，好烦啊，好想每张卷子都想交白卷，让我挂20学分的课赶快让我退学吧,text,2023-06-08 03:26:30,12,4
5141828,真的好想扇死当时决定修双的自己，已经大三第二学期了，周围的同学一个个课都上的差不多了，室友这学期只选了14学分，期末季也能轻松应对，班上的同学也有很多人实习，但是只有我还在苦大仇深地上课上课，上不完的课，好像在上高六，呵呵，为什么我一点自己的生活都没有呢，永远是要敢去上下一节课，永远是在写课程作业，我明明这么累了，为什么还是看不到头呢，为什么还是学的很糟糕呢，好累啊，好烦啊，好想每张卷子都想交白卷，让我挂20学分的课赶快让我退学吧,text,2023-06-08 03:26:30,12,4
5141828,真的好想扇死当时决定修双的自己，已经大三第二学期了，周围的同学一个个课都上的差不多了，室友这学期只选了14学分，期末季也能轻松应对，班上的同学也有很多人实习，但是只有我还在苦大仇深地上课上课，上不完的课，好像在上高六，呵呵，为什么我一点自己的生活都没有呢，永远是要敢去上下一节课，永远是在写课程作业，我明明这么累了，为什么还是看不到头呢，为什么还是学的很糟糕呢，好累啊，好烦啊，好想每张卷子都想交白卷，让我挂20学分的课赶快让我退学吧,text,2023-06-08 03:26:30,12,4
5141828,真的好想扇死当时决定修双的自己，已经大三第二学期了，周围的同学一个个课都上的差不多了，室友这学期只选了14学分，期末季也能轻松应对，班上的同学也有很多人实习，但是只有我还在苦大仇深地上课上课，上不完的课，好像在上高六，呵呵，为什么我一点自己的生活都没有呢，永远是要敢去上下一节课，永远是在写课程作业，我明明这么累了，为什么还是看不到头呢，为什么还是学的很糟糕呢，好累啊，好烦啊，好想每张卷子都想交白卷，让我挂20学分的课赶快让我退学吧,text,2023-06-08 03:26:30,12,4
5141828,真的好想扇死当时决定修双的自己，已经大三第二学期了，周围的同学一个个课都上的差不多了，室友这学期只选了14学分，期末季也能轻松应对，班上的同学也有很多人实习，但是只有我还在苦大仇深地上课上课，上不完的课，好像在上高六，呵呵，为什么我一点自己的生活都没有呢，永远是要敢去上下一节课，永远是在写课程作业，我明明这么累了，为什么还是看不到头呢，为什么还是学的很糟糕呢，好累啊，好烦啊，好想每张卷子都想交白卷，让我挂20学分的课赶快让我退学吧,text,2023-06-08 03:26:30,12,4
5141828,真的好想扇死当时决定修双的自己，已经大三第二学期了，周围的同学一个个课都上的差不多了，室友这学期只选了14学分，期末季也能轻松应对，班上的同学也有很多人实习，但是只有我还在苦大仇深地上课上课，上不完的课，好像在上高六，呵呵，为什么我一点自己的生活都没有呢，永远是要敢去上下一节课，永远是在写课程作业，我明明这么累了，为什么还是看不到头呢，为什么还是学的很糟糕呢，好累啊，好烦啊，好想每张卷子都想交白卷，让我挂20学分的课赶快让我退学吧,text,2023-06-08 03:26:30,12,4
5141828,真的好想扇死当时决定修双的自己，已经大三第二学期了，周围的同学一个个课都上的差不多了，室友这学期只选了14学分，期末季也能轻松应对，班上的同学也有很多人实习，但是只有我还在苦大仇深地上课上课，上不完的课，好像在上高六，呵呵，为什么我一点自己的生活都没有呢，永远是要敢去上下一节课，永远是在写课程作业，我明明这么累了，为什么还是看不到头呢，为什么还是学的很糟糕呢，好累啊，好烦啊，好想每张卷子都想交白卷，让我挂20学分的课赶快让我退学吧,text,2023-06-08 03:26:30,12,4
5141828,真的好想扇死当时决定修双的自己，已经大三第二学期了，周围的同学一个个课都上的差不多了，室友这学期只选了14学分，期末季也能轻松应对，班上的同学也有很多人实习，但是只有我还在苦大仇深地上课上课，上不完的课，好像在上高六，呵呵，为什么我一点自己的生活都没有呢，永远是要敢去上下一节课，永远是在写课程作业，我明明这么累了，为什么还是看不到头呢，为什么还是学的很糟糕呢，好累啊，好烦啊，好想每张卷子都想交白卷，让我挂20学分的课赶快让我退学吧,text,2023-06-08 03:26:30,12,4
5141828,真的好想扇死当时决定修双的自己，已经大三第二学期了，周围的同学一个个课都上的差不多了，室友这学期只选了14学分，期末季也能轻松应对，班上的同学也有很多人实习，但是只有我还在苦大仇深地上课上课，上不完的课，好像在上高六，呵呵，为什么我一点自己的生活都没有呢，永远是要敢去上下一节课，永远是在写课程作业，我明明这么累了，为什么还是看不到头呢，为什么还是学的很糟糕呢，好累啊，好烦啊，好想每张卷子都想交白卷，让我挂20学分的课赶快让我退学吧,text,2023-06-08 03:26:30,12,4
5141829,"大一刚刚结束我就仿佛觉得人生快要结束了一样。
唉，生活",text,2023-06-08 03:31:05,1,2
5141829,"大一刚刚结束我就仿佛觉得人生快要结束了一样。
唉，生活",text,2023-06-08 03:31:05,1,2
5141829,"大一刚刚结束我就仿佛觉得人生快要结束了一样。
唉，生活",text,2023-06-08 03:31:05,1,2
5141829,"大一刚刚结束我就仿佛觉得人生快要结束了一样。
唉，生活",text,2023-06-08 03:31:05,1,2
5141829,"大一刚刚结束我就仿佛觉得人生快要结束了一样。
唉，生活",text,2023-06-08 03:31:05,1,2
5141829,"大一刚刚结束我就仿佛觉得人生快要结束了一样。
唉，生活",text,2023-06-08 03:31:05,1,2
5141829,"大一刚刚结束我就仿佛觉得人生快要结束了一样。
唉，生活",text,2023-06-08 03:31:05,1,2
5141829,"大一刚刚结束我就仿佛觉得人生快要结束了一样。
唉，生活",text,2023-06-08 03:31:05,1,2
5141829,"大一刚刚结束我就仿佛觉得人生快要结束了一样。
唉，生活",text,2023-06-08 03:31:05,1,2
5141829,"大一刚刚结束我就仿佛觉得人生快要结束了一样。
唉，生活",text,2023-06-08 03:31:05,1,2
5141829,"大一刚刚结束我就仿佛觉得人生快要结束了一样。
唉，生活",text,2023-06-08 03:31:05,1,2
5141829,"大一刚刚结束我就仿佛觉得人生快要结束了一样。
唉，生活",text,2023-06-08 03:31:05,1,2
5141829,"大一刚刚结束我就仿佛觉得人生快要结束了一样。
唉，生活",text,2023-06-08 03:31:05,1,2
5141829,"大一刚刚结束我就仿佛觉得人生快要结束了一样。
唉，生活",text,2023-06-08 03:31:05,1,2
5141829,"大一刚刚结束我就仿佛觉得人生快要结束了一样。
唉，生活",text,2023-06-08 03:31:05,1,2
5141829,"大一刚刚结束我就仿佛觉得人生快要结束了一样。
唉，生活",text,2023-06-08 03:31:05,1,2
5141830,最近看到因为毕业和期末好多抑郁的同学，所以开个洞，分享下自己曾经的几段至暗时刻。希望对大家有所帮助。,text,2023-06-08 03:31:24,16,12
5141830,最近看到因为毕业和期末好多抑郁的同学，所以开个洞，分享下自己曾经的几段至暗时刻。希望对大家有所帮助。,text,2023-06-08 03:31:24,16,12
5141830,最近看到因为毕业和期末好多抑郁的同学，所以开个洞，分享下自己曾经的几段至暗时刻。希望对大家有所帮助。,text,2023-06-08 03:31:24,16,12
5141830,最近看到因为毕业和期末好多抑郁的同学，所以开个洞，分享下自己曾经的几段至暗时刻。希望对大家有所帮助。,text,2023-06-08 03:31:24,16,12
5141830,最近看到因为毕业和期末好多抑郁的同学，所以开个洞，分享下自己曾经的几段至暗时刻。希望对大家有所帮助。,text,2023-06-08 03:31:24,16,12
5141830,最近看到因为毕业和期末好多抑郁的同学，所以开个洞，分享下自己曾经的几段至暗时刻。希望对大家有所帮助。,text,2023-06-08 03:31:24,16,12
5141830,最近看到因为毕业和期末好多抑郁的同学，所以开个洞，分享下自己曾经的几段至暗时刻。希望对大家有所帮助。,text,2023-06-08 03:31:24,16,12
5141830,最近看到因为毕业和期末好多抑郁的同学，所以开个洞，分享下自己曾经的几段至暗时刻。希望对大家有所帮助。,text,2023-06-08 03:31:24,16,12
5141830,最近看到因为毕业和期末好多抑郁的同学，所以开个洞，分享下自己曾经的几段至暗时刻。希望对大家有所帮助。,text,2023-06-08 03:31:24,16,12
5141830,最近看到因为毕业和期末好多抑郁的同学，所以开个洞，分享下自己曾经的几段至暗时刻。希望对大家有所帮助。,text,2023-06-08 03:31:24,16,12
5141830,最近看到因为毕业和期末好多抑郁的同学，所以开个洞，分享下自己曾经的几段至暗时刻。希望对大家有所帮助。,text,2023-06-08 03:31:24,16,12
5141830,最近看到因为毕业和期末好多抑郁的同学，所以开个洞，分享下自己曾经的几段至暗时刻。希望对大家有所帮助。,text,2023-06-08 03:31:24,16,12
5141830,最近看到因为毕业和期末好多抑郁的同学，所以开个洞，分享下自己曾经的几段至暗时刻。希望对大家有所帮助。,text,2023-06-08 03:31:24,16,12
5141830,最近看到因为毕业和期末好多抑郁的同学，所以开个洞，分享下自己曾经的几段至暗时刻。希望对大家有所帮助。,text,2023-06-08 03:31:24,16,12
